lineage_id,output_file,output_record_id,output_column,output_value,output_unit,lineage_role,source_record_id,transformation_id,scenario_id,parent_input_ids,verification_status,notes
dc_market.csv:C07|C08:road_distance_km,dc_market.csv,C07|C08,road_distance_km,426.072,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_C08"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|C08:transport_cost_baseline,dc_market.csv,C07|C08,transport_cost_baseline,166.168236,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|C08:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|M09:dc_id,dc_market.csv,C07|M09,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|M09:market_id,dc_market.csv,C07|M09,market_id,M09,configuration,identifier,NODE_M09,,,[],documented,
dc_market.csv:C07|M09:road_distance_km,dc_market.csv,C07|M09,road_distance_km,298.235,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_M09"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|M09:transport_cost_baseline,dc_market.csv,C07|M09,transport_cost_baseline,116.311572,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|M09:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|M10:dc_id,dc_market.csv,C07|M10,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|M10:market_id,dc_market.csv,C07|M10,market_id,M10,configuration,identifier,NODE_M10,,,[],documented,
dc_market.csv:C07|M10:road_distance_km,dc_market.csv,C07|M10,road_distance_km,403.733,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_M10"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|M10:transport_cost_baseline,dc_market.csv,C07|M10,transport_cost_baseline,157.455675,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|M10:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|M11:dc_id,dc_market.csv,C07|M11,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|M11:market_id,dc_market.csv,C07|M11,market_id,M11,configuration,identifier,NODE_M11,,,[],documented,
dc_market.csv:C07|M11:road_distance_km,dc_market.csv,C07|M11,road_distance_km,301.243,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_M11"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|M11:transport_cost_baseline,dc_market.csv,C07|M11,transport_cost_baseline,117.484809,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|M11:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|M12:dc_id,dc_market.csv,C07|M12,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|M12:market_id,dc_market.csv,C07|M12,market_id,M12,configuration,identifier,NODE_M12,,,[],documented,
dc_market.csv:C07|M12:road_distance_km,dc_market.csv,C07|M12,road_distance_km,468.512,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_M12"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|M12:transport_cost_baseline,dc_market.csv,C07|M12,transport_cost_baseline,182.719563,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|M12:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|M13:dc_id,dc_market.csv,C07|M13,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|M13:market_id,dc_market.csv,C07|M13,market_id,M13,configuration,identifier,NODE_M13,,,[],documented,
dc_market.csv:C07|M13:road_distance_km,dc_market.csv,C07|M13,road_distance_km,349.161,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_M13"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|M13:transport_cost_baseline,dc_market.csv,C07|M13,transport_cost_baseline,136.172595,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|M13:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|M14:dc_id,dc_market.csv,C07|M14,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|M14:market_id,dc_market.csv,C07|M14,market_id,M14,configuration,identifier,NODE_M14,,,[],documented,
dc_market.csv:C07|M14:road_distance_km,dc_market.csv,C07|M14,road_distance_km,149.56,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_M14"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|M14:transport_cost_baseline,dc_market.csv,C07|M14,transport_cost_baseline,58.328517,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|M14:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|M15:dc_id,dc_market.csv,C07|M15,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|M15:market_id,dc_market.csv,C07|M15,market_id,M15,configuration,identifier,NODE_M15,,,[],documented,
dc_market.csv:C07|M15:road_distance_km,dc_market.csv,C07|M15,road_distance_km,484.527,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_M15"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|M15:transport_cost_baseline,dc_market.csv,C07|M15,transport_cost_baseline,188.965413,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|M15:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|C01:dc_id,dc_market.csv,C08|C01,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|C01:market_id,dc_market.csv,C08|C01,market_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C08|C01:road_distance_km,dc_market.csv,C08|C01,road_distance_km,97.311,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_C01"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|C01:transport_cost_baseline,dc_market.csv,C08|C01,transport_cost_baseline,37.951095,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|C01:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|C02:dc_id,dc_market.csv,C08|C02,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|C02:market_id,dc_market.csv,C08|C02,market_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C08|C02:road_distance_km,dc_market.csv,C08|C02,road_distance_km,283.339,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_C02"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|C02:transport_cost_baseline,dc_market.csv,C08|C02,transport_cost_baseline,110.502132,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|C02:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|C03:dc_id,dc_market.csv,C08|C03,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|C03:market_id,dc_market.csv,C08|C03,market_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C08|C03:road_distance_km,dc_market.csv,C08|C03,road_distance_km,72.6,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_C03"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|C03:transport_cost_baseline,dc_market.csv,C08|C03,transport_cost_baseline,28.314078,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|C03:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|C04:dc_id,dc_market.csv,C08|C04,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|C04:market_id,dc_market.csv,C08|C04,market_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C08|C04:road_distance_km,dc_market.csv,C08|C04,road_distance_km,120.29,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_C04"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|C04:transport_cost_baseline,dc_market.csv,C08|C04,transport_cost_baseline,46.912905,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|C04:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|C05:dc_id,dc_market.csv,C08|C05,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|C05:market_id,dc_market.csv,C08|C05,market_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C08|C05:road_distance_km,dc_market.csv,C08|C05,road_distance_km,84.99,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_C05"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|C05:transport_cost_baseline,dc_market.csv,C08|C05,transport_cost_baseline,33.1461,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|C05:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|C06:dc_id,dc_market.csv,C08|C06,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|C06:market_id,dc_market.csv,C08|C06,market_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C08|C06:road_distance_km,dc_market.csv,C08|C06,road_distance_km,148.033,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_C06"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|C06:transport_cost_baseline,dc_market.csv,C08|C06,transport_cost_baseline,57.732987,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|C06:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|C07:dc_id,dc_market.csv,C08|C07,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|C07:market_id,dc_market.csv,C08|C07,market_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C08|C07:road_distance_km,dc_market.csv,C08|C07,road_distance_km,423.098,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_C07"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|C07:transport_cost_baseline,dc_market.csv,C08|C07,transport_cost_baseline,165.00822,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|C07:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|C08:dc_id,dc_market.csv,C08|C08,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|C08:market_id,dc_market.csv,C08|C08,market_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|C08:road_distance_km,dc_market.csv,C08|C08,road_distance_km,0.0,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_C08"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|C08:transport_cost_baseline,dc_market.csv,C08|C08,transport_cost_baseline,0.0,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|C08:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|M09:dc_id,dc_market.csv,C08|M09,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|M09:market_id,dc_market.csv,C08|M09,market_id,M09,configuration,identifier,NODE_M09,,,[],documented,
dc_market.csv:C08|M09:road_distance_km,dc_market.csv,C08|M09,road_distance_km,161.086,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_M09"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|M09:transport_cost_baseline,dc_market.csv,C08|M09,transport_cost_baseline,62.823462,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|M09:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|M10:dc_id,dc_market.csv,C08|M10,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|M10:market_id,dc_market.csv,C08|M10,market_id,M10,configuration,identifier,NODE_M10,,,[],documented,
dc_market.csv:C08|M10:road_distance_km,dc_market.csv,C08|M10,road_distance_km,164.042,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_M10"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|M10:transport_cost_baseline,dc_market.csv,C08|M10,transport_cost_baseline,63.976575,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|M10:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|M11:dc_id,dc_market.csv,C08|M11,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|M11:market_id,dc_market.csv,C08|M11,market_id,M11,configuration,identifier,NODE_M11,,,[],documented,
dc_market.csv:C08|M11:road_distance_km,dc_market.csv,C08|M11,road_distance_km,227.387,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_M11"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|M11:transport_cost_baseline,dc_market.csv,C08|M11,transport_cost_baseline,88.681125,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|M11:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|M12:dc_id,dc_market.csv,C08|M12,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|M12:market_id,dc_market.csv,C08|M12,market_id,M12,configuration,identifier,NODE_M12,,,[],documented,
dc_market.csv:C08|M12:road_distance_km,dc_market.csv,C08|M12,road_distance_km,97.125,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_M12"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|M12:transport_cost_baseline,dc_market.csv,C08|M12,transport_cost_baseline,37.878594,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|M12:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|M13:dc_id,dc_market.csv,C08|M13,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|M13:market_id,dc_market.csv,C08|M13,market_id,M13,configuration,identifier,NODE_M13,,,[],documented,
dc_market.csv:C08|M13:road_distance_km,dc_market.csv,C08|M13,road_distance_km,81.637,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_M13"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|M13:transport_cost_baseline,dc_market.csv,C08|M13,transport_cost_baseline,31.838274,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|M13:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|M14:dc_id,dc_market.csv,C08|M14,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|M14:market_id,dc_market.csv,C08|M14,market_id,M14,configuration,identifier,NODE_M14,,,[],documented,
dc_market.csv:C08|M14:road_distance_km,dc_market.csv,C08|M14,road_distance_km,283.657,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_M14"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|M14:transport_cost_baseline,dc_market.csv,C08|M14,transport_cost_baseline,110.626191,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|M14:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C08|M15:dc_id,dc_market.csv,C08|M15,dc_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C08|M15:market_id,dc_market.csv,C08|M15,market_id,M15,configuration,identifier,NODE_M15,,,[],documented,
dc_market.csv:C08|M15:road_distance_km,dc_market.csv,C08|M15,road_distance_km,237.75,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C08"", ""NODE_M15"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C08|M15:transport_cost_baseline,dc_market.csv,C08|M15,transport_cost_baseline,92.722539,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C08|M15:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
case_config.json:case_config:version,case_config.json,case_config,version,v0.1.0-preview,configuration,structural,NODE_S1,T_CONFIG_MAPPING_001,,[],documented,
case_config.json:case_config:regional_total_annual_demand_tonnes,case_config.json,case_config,regional_total_annual_demand_tonnes,1000000,configuration,scenario,SCENARIO_ASSUMPTION,T_CONFIG_MAPPING_001,SCEN_REGIONAL_TOTAL_DEMAND_TONNES,[],documented,
case_config.json:case_config:operating_days_per_year,case_config.json,case_config,operating_days_per_year,365,configuration,scenario,SCENARIO_ASSUMPTION,T_CONFIG_MAPPING_001,SCEN_OPERATING_DAYS,[],documented,
case_config.json:case_config:demand_cv,case_config.json,case_config,demand_cv,0.2,configuration,scenario,SCENARIO_ASSUMPTION,T_CONFIG_MAPPING_001,SCEN_DEMAND_CV,[],documented,
case_config.json:case_config:transport_rate_cny_per_tonne_km,case_config.json,case_config,transport_rate_cny_per_tonne_km,0.39,configuration,scenario,SCENARIO_ASSUMPTION,T_CONFIG_MAPPING_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,[],documented,
case_config.json:case_config:transport_emission_factor_tco2e_per_tonne_km,case_config.json,case_config,transport_emission_factor_tco2e_per_tonne_km,6.996e-05,configuration,scenario,SCENARIO_ASSUMPTION,T_CONFIG_MAPPING_001,SCEN_TRANSPORT_EMISSION_FACTOR_TCO2E_PER_TONNE_KM,[],documented,
case_config.json:case_config:carbon_quota,case_config.json,case_config,carbon_quota,not_yet_generated,configuration,scenario,SCENARIO_ASSUMPTION,T_CONFIG_MAPPING_001,SCEN_CARBON_QUOTA,[],documented,
